x	y	label	showSelected1	PANEL	group
0.5	1.1	loss=0.0845, 1/50 errors=2%	neural.network 359	1	1290
0.5	1.1	loss=0.0843, 1/50 errors=2%	neural.network 360	1	1292
0.5	1.1	loss=0.084, 1/50 errors=2%	neural.network 361	1	1293
0.5	1.1	loss=0.0838, 1/50 errors=2%	neural.network 362	1	1294
0.5	1.1	loss=0.0836, 1/50 errors=2%	neural.network 363	1	1295
0.5	1.1	loss=0.0834, 1/50 errors=2%	neural.network 364	1	1296
0.5	1.1	loss=0.0831, 1/50 errors=2%	neural.network 365	1	1297
0.5	1.1	loss=0.0829, 1/50 errors=2%	neural.network 366	1	1298
0.5	1.1	loss=0.0827, 1/50 errors=2%	neural.network 367	1	1299
0.5	1.1	loss=0.0825, 1/50 errors=2%	neural.network 368	1	1300
0.5	1.1	loss=0.0823, 0/50 errors=0%	neural.network 369	1	1301
0.5	1.1	loss=0.082, 1/50 errors=2%	neural.network 370	1	1303
0.5	1.1	loss=0.0818, 0/50 errors=0%	neural.network 371	1	1304
0.5	1.1	loss=0.0816, 0/50 errors=0%	neural.network 372	1	1305
0.5	1.1	loss=0.0814, 0/50 errors=0%	neural.network 373	1	1306
0.5	1.1	loss=0.0812, 0/50 errors=0%	neural.network 374	1	1307
0.5	1.1	loss=0.0809, 0/50 errors=0%	neural.network 375	1	1308
0.5	1.1	loss=0.0807, 0/50 errors=0%	neural.network 376	1	1309
0.5	1.1	loss=0.0805, 0/50 errors=0%	neural.network 377	1	1310
0.5	1.1	loss=0.0804, 0/50 errors=0%	neural.network 378	1	1311
0.5	1.1	loss=0.0802, 0/50 errors=0%	neural.network 379	1	1312
0.5	1.1	loss=0.0799, 0/50 errors=0%	neural.network 380	1	1314
0.5	1.1	loss=0.0797, 0/50 errors=0%	neural.network 381	1	1315
0.5	1.1	loss=0.0795, 0/50 errors=0%	neural.network 382	1	1316
0.5	1.1	loss=0.0794, 0/50 errors=0%	neural.network 383	1	1317
0.5	1.1	loss=0.0792, 0/50 errors=0%	neural.network 384	1	1318
0.5	1.1	loss=0.0789, 0/50 errors=0%	neural.network 385	1	1319
0.5	1.1	loss=0.0787, 0/50 errors=0%	neural.network 386	1	1320
0.5	1.1	loss=0.0785, 0/50 errors=0%	neural.network 387	1	1321
0.5	1.1	loss=0.0784, 0/50 errors=0%	neural.network 388	1	1322
0.5	1.1	loss=0.0782, 0/50 errors=0%	neural.network 389	1	1323
0.5	1.1	loss=0.078, 0/50 errors=0%	neural.network 390	1	1325
0.5	1.1	loss=0.0778, 0/50 errors=0%	neural.network 391	1	1326
0.5	1.1	loss=0.0776, 0/50 errors=0%	neural.network 392	1	1327
0.5	1.1	loss=0.0774, 0/50 errors=0%	neural.network 393	1	1328
0.5	1.1	loss=0.0774, 0/50 errors=0%	neural.network 394	1	1329
0.5	1.1	loss=0.077, 0/50 errors=0%	neural.network 395	1	1330
0.5	1.1	loss=0.0768, 0/50 errors=0%	neural.network 396	1	1331
0.5	1.1	loss=0.0766, 0/50 errors=0%	neural.network 397	1	1332
0.5	1.1	loss=0.0765, 0/50 errors=0%	neural.network 398	1	1333
0.5	1.1	loss=0.0764, 0/50 errors=0%	neural.network 399	1	1334
0.5	1.1	loss=0.0763, 0/50 errors=0%	neural.network 400	1	1337
0.5	1.1	loss=0.076, 0/50 errors=0%	neural.network 401	1	1338
0.5	1.1	loss=0.0759, 0/50 errors=0%	neural.network 402	1	1339
0.5	1.1	loss=0.0757, 0/50 errors=0%	neural.network 403	1	1340
0.5	1.1	loss=0.0756, 0/50 errors=0%	neural.network 404	1	1341
0.5	1.1	loss=0.0756, 0/50 errors=0%	neural.network 405	1	1342
0.5	1.1	loss=0.0753, 0/50 errors=0%	neural.network 406	1	1343
0.5	1.1	loss=0.0751, 0/50 errors=0%	neural.network 407	1	1344
0.5	1.1	loss=0.0749, 0/50 errors=0%	neural.network 408	1	1345
0.5	1.1	loss=0.0748, 0/50 errors=0%	neural.network 409	1	1346
0.5	1.1	loss=0.0747, 0/50 errors=0%	neural.network 410	1	1348
0.5	1.1	loss=0.0745, 0/50 errors=0%	neural.network 411	1	1349
0.5	1.1	loss=0.0744, 0/50 errors=0%	neural.network 412	1	1350
0.5	1.1	loss=0.0742, 0/50 errors=0%	neural.network 413	1	1351
0.5	1.1	loss=0.074, 0/50 errors=0%	neural.network 414	1	1352
0.5	1.1	loss=0.0739, 0/50 errors=0%	neural.network 415	1	1353
0.5	1.1	loss=0.0738, 0/50 errors=0%	neural.network 416	1	1354
0.5	1.1	loss=0.0736, 0/50 errors=0%	neural.network 417	1	1355
0.5	1.1	loss=0.0735, 0/50 errors=0%	neural.network 418	1	1356
0.5	1.1	loss=0.0733, 0/50 errors=0%	neural.network 419	1	1357
0.5	1.1	loss=0.0731, 0/50 errors=0%	neural.network 420	1	1359
0.5	1.1	loss=0.0731, 0/50 errors=0%	neural.network 421	1	1360
0.5	1.1	loss=0.073, 0/50 errors=0%	neural.network 422	1	1361
0.5	1.1	loss=0.0728, 0/50 errors=0%	neural.network 423	1	1362
0.5	1.1	loss=0.0726, 0/50 errors=0%	neural.network 424	1	1363
0.5	1.1	loss=0.0724, 0/50 errors=0%	neural.network 425	1	1364
0.5	1.1	loss=0.0723, 0/50 errors=0%	neural.network 426	1	1365
0.5	1.1	loss=0.0723, 0/50 errors=0%	neural.network 427	1	1366
0.5	1.1	loss=0.0721, 0/50 errors=0%	neural.network 428	1	1367
0.5	1.1	loss=0.0719, 0/50 errors=0%	neural.network 429	1	1368
0.5	1.1	loss=0.0718, 0/50 errors=0%	neural.network 430	1	1370
0.5	1.1	loss=0.0716, 0/50 errors=0%	neural.network 431	1	1371
0.5	1.1	loss=0.0715, 0/50 errors=0%	neural.network 432	1	1372
0.5	1.1	loss=0.0714, 0/50 errors=0%	neural.network 433	1	1373
0.5	1.1	loss=0.0713, 0/50 errors=0%	neural.network 434	1	1374
0.5	1.1	loss=0.0711, 0/50 errors=0%	neural.network 435	1	1375
0.5	1.1	loss=0.0709, 0/50 errors=0%	neural.network 436	1	1376
0.5	1.1	loss=0.0708, 0/50 errors=0%	neural.network 437	1	1377
0.5	1.1	loss=0.0707, 0/50 errors=0%	neural.network 438	1	1378
0.5	1.1	loss=0.0705, 0/50 errors=0%	neural.network 439	1	1379
0.5	1.1	loss=0.0703, 0/50 errors=0%	neural.network 440	1	1381
0.5	1.1	loss=0.0702, 0/50 errors=0%	neural.network 441	1	1382
0.5	1.1	loss=0.07, 0/50 errors=0%	neural.network 442	1	1383
0.5	1.1	loss=0.0699, 0/50 errors=0%	neural.network 443	1	1384
0.5	1.1	loss=0.0698, 0/50 errors=0%	neural.network 444	1	1385
0.5	1.1	loss=0.0696, 0/50 errors=0%	neural.network 445	1	1386
0.5	1.1	loss=0.0694, 0/50 errors=0%	neural.network 446	1	1387
0.5	1.1	loss=0.0693, 0/50 errors=0%	neural.network 447	1	1388
0.5	1.1	loss=0.0691, 0/50 errors=0%	neural.network 448	1	1389
0.5	1.1	loss=0.0691, 0/50 errors=0%	neural.network 449	1	1390
0.5	1.1	loss=0.0688, 0/50 errors=0%	neural.network 450	1	1392
0.5	1.1	loss=0.0687, 0/50 errors=0%	neural.network 451	1	1393
0.5	1.1	loss=0.0685, 0/50 errors=0%	neural.network 452	1	1394
0.5	1.1	loss=0.0684, 0/50 errors=0%	neural.network 453	1	1395
0.5	1.1	loss=0.0683, 0/50 errors=0%	neural.network 454	1	1396
0.5	1.1	loss=0.0681, 0/50 errors=0%	neural.network 455	1	1397
0.5	1.1	loss=0.068, 0/50 errors=0%	neural.network 456	1	1398
0.5	1.1	loss=0.0678, 0/50 errors=0%	neural.network 457	1	1399
0.5	1.1	loss=0.0677, 0/50 errors=0%	neural.network 458	1	1400
0.5	1.1	loss=0.0676, 0/50 errors=0%	neural.network 459	1	1401
0.5	1.1	loss=0.0675, 0/50 errors=0%	neural.network 460	1	1403
0.5	1.1	loss=0.0673, 0/50 errors=0%	neural.network 461	1	1404
0.5	1.1	loss=0.0671, 0/50 errors=0%	neural.network 462	1	1405
0.5	1.1	loss=0.067, 0/50 errors=0%	neural.network 463	1	1406
0.5	1.1	loss=0.0669, 0/50 errors=0%	neural.network 464	1	1407
0.5	1.1	loss=0.0668, 0/50 errors=0%	neural.network 465	1	1408
0.5	1.1	loss=0.0666, 0/50 errors=0%	neural.network 466	1	1409
0.5	1.1	loss=0.0665, 0/50 errors=0%	neural.network 467	1	1410
0.5	1.1	loss=0.0663, 0/50 errors=0%	neural.network 468	1	1411
0.5	1.1	loss=0.0662, 0/50 errors=0%	neural.network 469	1	1412
0.5	1.1	loss=0.0661, 0/50 errors=0%	neural.network 470	1	1414
0.5	1.1	loss=0.0659, 0/50 errors=0%	neural.network 471	1	1415
0.5	1.1	loss=0.0658, 0/50 errors=0%	neural.network 472	1	1416
0.5	1.1	loss=0.0657, 0/50 errors=0%	neural.network 473	1	1417
0.5	1.1	loss=0.0655, 0/50 errors=0%	neural.network 474	1	1418
0.5	1.1	loss=0.0655, 0/50 errors=0%	neural.network 475	1	1419
0.5	1.1	loss=0.0653, 0/50 errors=0%	neural.network 476	1	1420
0.5	1.1	loss=0.0651, 0/50 errors=0%	neural.network 477	1	1421
0.5	1.1	loss=0.065, 0/50 errors=0%	neural.network 478	1	1422
0.5	1.1	loss=0.0649, 0/50 errors=0%	neural.network 479	1	1423
0.5	1.1	loss=0.0648, 0/50 errors=0%	neural.network 480	1	1425
0.5	1.1	loss=0.0647, 0/50 errors=0%	neural.network 481	1	1426
0.5	1.1	loss=0.0645, 0/50 errors=0%	neural.network 482	1	1427
0.5	1.1	loss=0.0644, 0/50 errors=0%	neural.network 483	1	1428
0.5	1.1	loss=0.0642, 0/50 errors=0%	neural.network 484	1	1429
0.5	1.1	loss=0.0641, 0/50 errors=0%	neural.network 485	1	1430
0.5	1.1	loss=0.0641, 0/50 errors=0%	neural.network 486	1	1431
0.5	1.1	loss=0.0639, 0/50 errors=0%	neural.network 487	1	1432
0.5	1.1	loss=0.0638, 0/50 errors=0%	neural.network 488	1	1433
0.5	1.1	loss=0.0637, 0/50 errors=0%	neural.network 489	1	1434
0.5	1.1	loss=0.0635, 0/50 errors=0%	neural.network 490	1	1436
0.5	1.1	loss=0.0635, 0/50 errors=0%	neural.network 491	1	1437
0.5	1.1	loss=0.0633, 0/50 errors=0%	neural.network 492	1	1438
0.5	1.1	loss=0.0632, 0/50 errors=0%	neural.network 493	1	1439
0.5	1.1	loss=0.0631, 0/50 errors=0%	neural.network 494	1	1440
0.5	1.1	loss=0.063, 0/50 errors=0%	neural.network 495	1	1441
0.5	1.1	loss=0.0629, 0/50 errors=0%	neural.network 496	1	1442
0.5	1.1	loss=0.0629, 0/50 errors=0%	neural.network 497	1	1443
0.5	1.1	loss=0.0627, 0/50 errors=0%	neural.network 498	1	1444
0.5	1.1	loss=0.0626, 0/50 errors=0%	neural.network 499	1	1445
0.5	1.1	loss=0.0625, 0/50 errors=0%	neural.network 500	1	1448
0.5	1.1	loss=0.0624, 0/50 errors=0%	neural.network 501	1	1449
0.5	1.1	loss=0.0623, 0/50 errors=0%	neural.network 502	1	1450
0.5	1.1	loss=0.0622, 0/50 errors=0%	neural.network 503	1	1451
0.5	1.1	loss=0.062, 0/50 errors=0%	neural.network 504	1	1452
0.5	1.1	loss=0.0619, 0/50 errors=0%	neural.network 505	1	1453
0.5	1.1	loss=0.0618, 0/50 errors=0%	neural.network 506	1	1454
0.5	1.1	loss=0.0617, 0/50 errors=0%	neural.network 507	1	1455
0.5	1.1	loss=0.0617, 0/50 errors=0%	neural.network 508	1	1456
0.5	1.1	loss=0.0615, 0/50 errors=0%	neural.network 509	1	1457
0.5	1.1	loss=0.0614, 0/50 errors=0%	neural.network 510	1	1459
0.5	1.1	loss=0.0613, 0/50 errors=0%	neural.network 511	1	1460
0.5	1.1	loss=0.0612, 0/50 errors=0%	neural.network 512	1	1461
0.5	1.1	loss=0.0611, 0/50 errors=0%	neural.network 513	1	1462
0.5	1.1	loss=0.0611, 0/50 errors=0%	neural.network 514	1	1463
0.5	1.1	loss=0.0609, 0/50 errors=0%	neural.network 515	1	1464
0.5	1.1	loss=0.0608, 0/50 errors=0%	neural.network 516	1	1465
0.5	1.1	loss=0.0607, 0/50 errors=0%	neural.network 517	1	1466
0.5	1.1	loss=0.0606, 0/50 errors=0%	neural.network 518	1	1467
0.5	1.1	loss=0.0605, 0/50 errors=0%	neural.network 519	1	1468
0.5	1.1	loss=0.0605, 0/50 errors=0%	neural.network 520	1	1470
0.5	1.1	loss=0.0604, 0/50 errors=0%	neural.network 521	1	1471
0.5	1.1	loss=0.0602, 0/50 errors=0%	neural.network 522	1	1472
0.5	1.1	loss=0.0601, 0/50 errors=0%	neural.network 523	1	1473
0.5	1.1	loss=0.06, 0/50 errors=0%	neural.network 524	1	1474
0.5	1.1	loss=0.0599, 0/50 errors=0%	neural.network 525	1	1475
0.5	1.1	loss=0.0599, 0/50 errors=0%	neural.network 526	1	1476
0.5	1.1	loss=0.0598, 0/50 errors=0%	neural.network 527	1	1477
0.5	1.1	loss=0.0597, 0/50 errors=0%	neural.network 528	1	1478
0.5	1.1	loss=0.0596, 0/50 errors=0%	neural.network 529	1	1479
0.5	1.1	loss=0.0594, 0/50 errors=0%	neural.network 530	1	1481
0.5	1.1	loss=0.0594, 0/50 errors=0%	neural.network 531	1	1482
0.5	1.1	loss=0.0593, 0/50 errors=0%	neural.network 532	1	1483
0.5	1.1	loss=0.0593, 0/50 errors=0%	neural.network 533	1	1484
0.5	1.1	loss=0.0591, 0/50 errors=0%	neural.network 534	1	1485
0.5	1.1	loss=0.059, 0/50 errors=0%	neural.network 535	1	1486
0.5	1.1	loss=0.0589, 0/50 errors=0%	neural.network 536	1	1487
0.5	1.1	loss=0.0588, 0/50 errors=0%	neural.network 537	1	1488
0.5	1.1	loss=0.0587, 0/50 errors=0%	neural.network 538	1	1489
0.5	1.1	loss=0.0587, 0/50 errors=0%	neural.network 539	1	1490
0.5	1.1	loss=0.0586, 0/50 errors=0%	neural.network 540	1	1492
0.5	1.1	loss=0.0585, 0/50 errors=0%	neural.network 541	1	1493
0.5	1.1	loss=0.0583, 0/50 errors=0%	neural.network 542	1	1494
0.5	1.1	loss=0.0582, 0/50 errors=0%	neural.network 543	1	1495
0.5	1.1	loss=0.0582, 0/50 errors=0%	neural.network 544	1	1496
0.5	1.1	loss=0.0581, 0/50 errors=0%	neural.network 545	1	1497
0.5	1.1	loss=0.0581, 0/50 errors=0%	neural.network 546	1	1498
0.5	1.1	loss=0.058, 0/50 errors=0%	neural.network 547	1	1499
0.5	1.1	loss=0.0578, 0/50 errors=0%	neural.network 548	1	1500
0.5	1.1	loss=0.0577, 0/50 errors=0%	neural.network 549	1	1501
0.5	1.1	loss=0.0576, 0/50 errors=0%	neural.network 550	1	1503
0.5	1.1	loss=0.0575, 0/50 errors=0%	neural.network 551	1	1504
0.5	1.1	loss=0.0575, 0/50 errors=0%	neural.network 552	1	1505
0.5	1.1	loss=0.0574, 0/50 errors=0%	neural.network 553	1	1506
0.5	1.1	loss=0.0574, 0/50 errors=0%	neural.network 554	1	1507
0.5	1.1	loss=0.0572, 0/50 errors=0%	neural.network 555	1	1508
0.5	1.1	loss=0.0571, 0/50 errors=0%	neural.network 556	1	1509
0.5	1.1	loss=0.057, 0/50 errors=0%	neural.network 557	1	1510
0.5	1.1	loss=0.0569, 0/50 errors=0%	neural.network 558	1	1511
0.5	1.1	loss=0.0569, 0/50 errors=0%	neural.network 559	1	1512
0.5	1.1	loss=0.0568, 0/50 errors=0%	neural.network 560	1	1514
0.5	1.1	loss=0.0568, 0/50 errors=0%	neural.network 561	1	1515
0.5	1.1	loss=0.0566, 0/50 errors=0%	neural.network 562	1	1516
0.5	1.1	loss=0.0565, 0/50 errors=0%	neural.network 563	1	1517
0.5	1.1	loss=0.0564, 0/50 errors=0%	neural.network 564	1	1518
0.5	1.1	loss=0.0563, 0/50 errors=0%	neural.network 565	1	1519
0.5	1.1	loss=0.0563, 0/50 errors=0%	neural.network 566	1	1520
0.5	1.1	loss=0.0562, 0/50 errors=0%	neural.network 567	1	1521
0.5	1.1	loss=0.0562, 0/50 errors=0%	neural.network 568	1	1522
0.5	1.1	loss=0.0561, 0/50 errors=0%	neural.network 569	1	1523
0.5	1.1	loss=0.0559, 0/50 errors=0%	neural.network 570	1	1525
0.5	1.1	loss=0.0559, 0/50 errors=0%	neural.network 571	1	1526
0.5	1.1	loss=0.0558, 0/50 errors=0%	neural.network 572	1	1527
0.5	1.1	loss=0.0557, 0/50 errors=0%	neural.network 573	1	1528
0.5	1.1	loss=0.0556, 0/50 errors=0%	neural.network 574	1	1529
0.5	1.1	loss=0.0555, 0/50 errors=0%	neural.network 575	1	1530
0.5	1.1	loss=0.0555, 0/50 errors=0%	neural.network 576	1	1531
0.5	1.1	loss=0.0554, 0/50 errors=0%	neural.network 577	1	1532
0.5	1.1	loss=0.0553, 0/50 errors=0%	neural.network 578	1	1533
0.5	1.1	loss=0.0552, 0/50 errors=0%	neural.network 579	1	1534
0.5	1.1	loss=0.0551, 0/50 errors=0%	neural.network 580	1	1536
0.5	1.1	loss=0.055, 0/50 errors=0%	neural.network 581	1	1537
0.5	1.1	loss=0.0549, 0/50 errors=0%	neural.network 582	1	1538
0.5	1.1	loss=0.0549, 0/50 errors=0%	neural.network 583	1	1539
0.5	1.1	loss=0.0549, 0/50 errors=0%	neural.network 584	1	1540
0.5	1.1	loss=0.0547, 0/50 errors=0%	neural.network 585	1	1541
0.5	1.1	loss=0.0546, 0/50 errors=0%	neural.network 586	1	1542
0.5	1.1	loss=0.0546, 0/50 errors=0%	neural.network 587	1	1543
0.5	1.1	loss=0.0545, 0/50 errors=0%	neural.network 588	1	1544
0.5	1.1	loss=0.0544, 0/50 errors=0%	neural.network 589	1	1545
0.5	1.1	loss=0.0543, 0/50 errors=0%	neural.network 590	1	1547
0.5	1.1	loss=0.0543, 0/50 errors=0%	neural.network 591	1	1548
0.5	1.1	loss=0.0543, 0/50 errors=0%	neural.network 592	1	1549
0.5	1.1	loss=0.0541, 0/50 errors=0%	neural.network 593	1	1550
0.5	1.1	loss=0.054, 0/50 errors=0%	neural.network 594	1	1551
0.5	1.1	loss=0.0539, 0/50 errors=0%	neural.network 595	1	1552
0.5	1.1	loss=0.0539, 0/50 errors=0%	neural.network 596	1	1553
0.5	1.1	loss=0.0538, 0/50 errors=0%	neural.network 597	1	1554
0.5	1.1	loss=0.0537, 0/50 errors=0%	neural.network 598	1	1555
0.5	1.1	loss=0.0537, 0/50 errors=0%	neural.network 599	1	1556
0.5	1.1	loss=0.0536, 0/50 errors=0%	neural.network 600	1	1559
0.5	1.1	loss=0.0535, 0/50 errors=0%	neural.network 601	1	1560
0.5	1.1	loss=0.0534, 0/50 errors=0%	neural.network 602	1	1561
0.5	1.1	loss=0.0533, 0/50 errors=0%	neural.network 603	1	1562
0.5	1.1	loss=0.0532, 0/50 errors=0%	neural.network 604	1	1563
0.5	1.1	loss=0.0532, 0/50 errors=0%	neural.network 605	1	1564
0.5	1.1	loss=0.0531, 0/50 errors=0%	neural.network 606	1	1565
0.5	1.1	loss=0.053, 0/50 errors=0%	neural.network 607	1	1566
0.5	1.1	loss=0.053, 0/50 errors=0%	neural.network 608	1	1567
0.5	1.1	loss=0.0529, 0/50 errors=0%	neural.network 609	1	1568
0.5	1.1	loss=0.0528, 0/50 errors=0%	neural.network 610	1	1570
0.5	1.1	loss=0.0527, 0/50 errors=0%	neural.network 611	1	1571
0.5	1.1	loss=0.0526, 0/50 errors=0%	neural.network 612	1	1572
0.5	1.1	loss=0.0526, 0/50 errors=0%	neural.network 613	1	1573
0.5	1.1	loss=0.0525, 0/50 errors=0%	neural.network 614	1	1574
0.5	1.1	loss=0.0524, 0/50 errors=0%	neural.network 615	1	1575
0.5	1.1	loss=0.0525, 0/50 errors=0%	neural.network 616	1	1576
0.5	1.1	loss=0.0523, 0/50 errors=0%	neural.network 617	1	1577
0.5	1.1	loss=0.0522, 0/50 errors=0%	neural.network 618	1	1578
0.5	1.1	loss=0.0521, 0/50 errors=0%	neural.network 619	1	1579
0.5	1.1	loss=0.0521, 0/50 errors=0%	neural.network 620	1	1581
0.5	1.1	loss=0.052, 0/50 errors=0%	neural.network 621	1	1582
0.5	1.1	loss=0.0519, 0/50 errors=0%	neural.network 622	1	1583
0.5	1.1	loss=0.0519, 0/50 errors=0%	neural.network 623	1	1584
0.5	1.1	loss=0.0519, 0/50 errors=0%	neural.network 624	1	1585
0.5	1.1	loss=0.0517, 0/50 errors=0%	neural.network 625	1	1586
0.5	1.1	loss=0.0517, 0/50 errors=0%	neural.network 626	1	1587
0.5	1.1	loss=0.0516, 0/50 errors=0%	neural.network 627	1	1588
0.5	1.1	loss=0.0515, 0/50 errors=0%	neural.network 628	1	1589
0.5	1.1	loss=0.0514, 0/50 errors=0%	neural.network 629	1	1590
0.5	1.1	loss=0.0514, 0/50 errors=0%	neural.network 630	1	1592
0.5	1.1	loss=0.0513, 0/50 errors=0%	neural.network 631	1	1593
0.5	1.1	loss=0.0513, 0/50 errors=0%	neural.network 632	1	1594
0.5	1.1	loss=0.0512, 0/50 errors=0%	neural.network 633	1	1595
0.5	1.1	loss=0.0511, 0/50 errors=0%	neural.network 634	1	1596
0.5	1.1	loss=0.051, 0/50 errors=0%	neural.network 635	1	1597
0.5	1.1	loss=0.0509, 0/50 errors=0%	neural.network 636	1	1598
0.5	1.1	loss=0.0509, 0/50 errors=0%	neural.network 637	1	1599
0.5	1.1	loss=0.0508, 0/50 errors=0%	neural.network 638	1	1600
0.5	1.1	loss=0.0507, 0/50 errors=0%	neural.network 639	1	1601
0.5	1.1	loss=0.0507, 0/50 errors=0%	neural.network 640	1	1603
0.5	1.1	loss=0.0507, 0/50 errors=0%	neural.network 641	1	1604
0.5	1.1	loss=0.0506, 0/50 errors=0%	neural.network 642	1	1605
0.5	1.1	loss=0.0505, 0/50 errors=0%	neural.network 643	1	1606
0.5	1.1	loss=0.0504, 0/50 errors=0%	neural.network 644	1	1607
0.5	1.1	loss=0.0503, 0/50 errors=0%	neural.network 645	1	1608
0.5	1.1	loss=0.0503, 0/50 errors=0%	neural.network 646	1	1609
0.5	1.1	loss=0.0502, 0/50 errors=0%	neural.network 647	1	1610
0.5	1.1	loss=0.0501, 0/50 errors=0%	neural.network 648	1	1611
0.5	1.1	loss=0.0501, 0/50 errors=0%	neural.network 649	1	1612
0.5	1.1	loss=0.0501, 0/50 errors=0%	neural.network 650	1	1614
0.5	1.1	loss=0.0499, 0/50 errors=0%	neural.network 651	1	1615
0.5	1.1	loss=0.0499, 0/50 errors=0%	neural.network 652	1	1616
0.5	1.1	loss=0.0498, 0/50 errors=0%	neural.network 653	1	1617
0.5	1.1	loss=0.0497, 0/50 errors=0%	neural.network 654	1	1618
0.5	1.1	loss=0.0496, 0/50 errors=0%	neural.network 655	1	1619
0.5	1.1	loss=0.0496, 0/50 errors=0%	neural.network 656	1	1620
0.5	1.1	loss=0.0495, 0/50 errors=0%	neural.network 657	1	1621
0.5	1.1	loss=0.0496, 0/50 errors=0%	neural.network 658	1	1622
0.5	1.1	loss=0.0494, 0/50 errors=0%	neural.network 659	1	1623
0.5	1.1	loss=0.0493, 0/50 errors=0%	neural.network 660	1	1625
0.5	1.1	loss=0.0493, 0/50 errors=0%	neural.network 661	1	1626
0.5	1.1	loss=0.0492, 0/50 errors=0%	neural.network 662	1	1627
0.5	1.1	loss=0.0491, 0/50 errors=0%	neural.network 663	1	1628
0.5	1.1	loss=0.0491, 0/50 errors=0%	neural.network 664	1	1629
0.5	1.1	loss=0.049, 0/50 errors=0%	neural.network 665	1	1630
0.5	1.1	loss=0.049, 0/50 errors=0%	neural.network 666	1	1631
0.5	1.1	loss=0.049, 0/50 errors=0%	neural.network 667	1	1632
0.5	1.1	loss=0.0488, 0/50 errors=0%	neural.network 668	1	1633
0.5	1.1	loss=0.0488, 0/50 errors=0%	neural.network 669	1	1634
0.5	1.1	loss=0.0487, 0/50 errors=0%	neural.network 670	1	1636
0.5	1.1	loss=0.0486, 0/50 errors=0%	neural.network 671	1	1637
0.5	1.1	loss=0.0486, 0/50 errors=0%	neural.network 672	1	1638
0.5	1.1	loss=0.0485, 0/50 errors=0%	neural.network 673	1	1639
0.5	1.1	loss=0.0485, 0/50 errors=0%	neural.network 674	1	1640
0.5	1.1	loss=0.0484, 0/50 errors=0%	neural.network 675	1	1641
0.5	1.1	loss=0.0484, 0/50 errors=0%	neural.network 676	1	1642
0.5	1.1	loss=0.0483, 0/50 errors=0%	neural.network 677	1	1643
0.5	1.1	loss=0.0482, 0/50 errors=0%	neural.network 678	1	1644
0.5	1.1	loss=0.0481, 0/50 errors=0%	neural.network 679	1	1645
0.5	1.1	loss=0.0481, 0/50 errors=0%	neural.network 680	1	1647
0.5	1.1	loss=0.048, 0/50 errors=0%	neural.network 681	1	1648
0.5	1.1	loss=0.0479, 0/50 errors=0%	neural.network 682	1	1649
0.5	1.1	loss=0.0479, 0/50 errors=0%	neural.network 683	1	1650
0.5	1.1	loss=0.0479, 0/50 errors=0%	neural.network 684	1	1651
0.5	1.1	loss=0.0478, 0/50 errors=0%	neural.network 685	1	1652
0.5	1.1	loss=0.0477, 0/50 errors=0%	neural.network 686	1	1653
0.5	1.1	loss=0.0476, 0/50 errors=0%	neural.network 687	1	1654
0.5	1.1	loss=0.0476, 0/50 errors=0%	neural.network 688	1	1655
0.5	1.1	loss=0.0475, 0/50 errors=0%	neural.network 689	1	1656
0.5	1.1	loss=0.0474, 0/50 errors=0%	neural.network 690	1	1658
0.5	1.1	loss=0.0474, 0/50 errors=0%	neural.network 691	1	1659
0.5	1.1	loss=0.0473, 0/50 errors=0%	neural.network 692	1	1660
0.5	1.1	loss=0.0473, 0/50 errors=0%	neural.network 693	1	1661
0.5	1.1	loss=0.0473, 0/50 errors=0%	neural.network 694	1	1662
0.5	1.1	loss=0.0472, 0/50 errors=0%	neural.network 695	1	1663
0.5	1.1	loss=0.0471, 0/50 errors=0%	neural.network 696	1	1664
0.5	1.1	loss=0.047, 0/50 errors=0%	neural.network 697	1	1665
0.5	1.1	loss=0.047, 0/50 errors=0%	neural.network 698	1	1666
0.5	1.1	loss=0.0469, 0/50 errors=0%	neural.network 699	1	1667
0.5	1.1	loss=0.0468, 0/50 errors=0%	neural.network 700	1	1670
0.5	1.1	loss=0.0468, 0/50 errors=0%	neural.network 701	1	1671
0.5	1.1	loss=0.0468, 0/50 errors=0%	neural.network 702	1	1672
0.5	1.1	loss=0.0468, 0/50 errors=0%	neural.network 703	1	1673
0.5	1.1	loss=0.0466, 0/50 errors=0%	neural.network 704	1	1674
0.5	1.1	loss=0.0466, 0/50 errors=0%	neural.network 705	1	1675
0.5	1.1	loss=0.0465, 0/50 errors=0%	neural.network 706	1	1676
0.5	1.1	loss=0.0464, 0/50 errors=0%	neural.network 707	1	1677
0.5	1.1	loss=0.0464, 0/50 errors=0%	neural.network 708	1	1678
0.5	1.1	loss=0.0463, 0/50 errors=0%	neural.network 709	1	1679
0.5	1.1	loss=0.0463, 0/50 errors=0%	neural.network 710	1	1681
0.5	1.1	loss=0.0462, 0/50 errors=0%	neural.network 711	1	1682
0.5	1.1	loss=0.0462, 0/50 errors=0%	neural.network 712	1	1683
0.5	1.1	loss=0.0461, 0/50 errors=0%	neural.network 713	1	1684
0.5	1.1	loss=0.0461, 0/50 errors=0%	neural.network 714	1	1685
0.5	1.1	loss=0.046, 0/50 errors=0%	neural.network 715	1	1686
0.5	1.1	loss=0.0459, 0/50 errors=0%	neural.network 716	1	1687
0.5	1.1	loss=0.0459, 0/50 errors=0%	neural.network 717	1	1688
